PSG_6-3-26,Xylaria allantoidea,0.0
PSG_5-4-13,Phaeoacremonium austroafricanum,0.0
PSG_5-3-20,Elaphocordyceps inegoensis,0.0
PSG_6-1-19,Xylaria cubensis,0.0
PSG_5-5-28,Anthostomella eucalyptorum,0.0
PSG_7-1-34,Colletotrichum boninense,0.0
PSG_6-3-37,Phyllosticta harai,0.0
PSG_5-3-30,Daldinia cf.,0.0
PSG_5-6-32,Xylaria cubensis,0.0
PSG_7-1-15,Colletotrichum aeschynomenes,0.0
PSG_5-5-24,Anthostomella eucalyptorum,0.0
PSG_5-2-26,Anthostomella eucalyptorum,0.0
PSG_5-2-21,Anthostomella eucalyptorum,0.0
PSG_5-1-40,Anthostomella eucalyptorum,0.0
PSG_7-2-11,Colletotrichum aeschynomenes,0.0
PSG_7-2-5,Colletotrichum aeschynomenes,0.0
PSG_6-2-3,Camarops polysperma,0.0
PSG_7-2-7,Colletotrichum aeschynomenes,0.0
PSG_5-1-15,Phaeoacremonium rubrigenum,0.0
PSG_5-3-13,Lasiosphaeria ovina,0.0
PSG_5-2-31,Phaeoacremonium austroafricanum,0.0
PSG_6-4-22,Nemania diffusa,0.0
PSG_5-1-1,Cordyceps capitata,0.0
PSG_7-2-29,Phyllosticta fallopiae,0.0
PSG_5-3-4,Anthostomella eucalyptorum,0.0
PSG_6-1-12,Phaeoacremonium austroafricanum,0.0
PSG_5-6-1,Xylaria allantoidea,0.0
PSG_6-4-34,Anthostomella eucalyptorum,0.0
PSG_5-6-3,Xylaria cubensis,0.0
PSG_7-1-21,Thielavia microspora,0.0
PSG_7-1-2,Chaetomium subaffine,0.0
PSG_5-4-38,Anthostomella eucalyptorum,0.0
PSG_7-4-3,Anthostomella eucalyptorum,0.0
PSG_6-2-31,Daldinia cf.,0.0
PSG_5-3-12,Anthostomella proteae,0.0
PSG_5-5-21,Anthostomella eucalyptorum,0.0
PSG_7-2-14,Phyllosticta fallopiae,0.0
PSG_7-3-9,Stenocarpella maydis,0.0
PSG_7-3-8,Chaetomidium fimeti,0.0
PSG_5-4-3,Anthostomella proteae,0.0
PSG_5-3-19,Podospora anserina,0.0
PSG_6-4-4,Colletotrichum aeschynomenes,0.0
PSG_7-2-9,Diaporthe eres,0.0
PSG_6-1-8,Colletotrichum aeschynomenes,0.0
PSG_5-6-2,Daldinia eschscholtzii,0.0
PSG_5-5-15,Anthostomella eucalyptorum,0.0
PSG_6-3-9,Diaporthe eres,0.0
PSG_5-6-12,Anthostomella eucalyptorum,0.0
PSG_7-2-21,Colletotrichum aeschynomenes,0.0
PSG_7-2-4,Anthostomella eucalyptorum,0.0
PSG_7-1-39,Phyllosticta fallopiae,0.0
PSG_5-2-9,Anthostomella eucalyptorum,0.0
PSG_5-4-34,Stenocarpella maydis,0.0
PSG_5-1-39,Xylaria allantoidea,0.0
PSG_5-2-30,Anthostomella proteae,0.0
PSG_5-2-33,Anthostomella eucalyptorum,0.0
PSG_7-2-37,Woswasia atropurpurea,0.0
